<pixelCNNMADE.PixelCNNMADE object at 0x7f78092622b0>
         Train  Validation
1073  0.075886         NaN
1074  0.074463         NaN
1075  0.073315         NaN
1076  0.075225         NaN
1077  0.073803         NaN
1078  0.074270         NaN
1079  0.070977         NaN
1080  0.075002         NaN
1081  0.077760         NaN
1082  0.074141         NaN
1083  0.071413         NaN
1084  0.071966         NaN
1085  0.073006         NaN
1086  0.072371         NaN
1087  0.072338         NaN
1088  0.074091         NaN
1089  0.071762         NaN
1090  0.073467         NaN
1091  0.072707         NaN
1092  0.075884         NaN
1093  0.070663         NaN
1094  0.072579         NaN
1095  0.072867         NaN
1096  0.075161         NaN
1097  0.072328         NaN
1098  0.069356         NaN
1099  0.071135         NaN
1100  0.076390    0.071525
1101  0.069540         NaN
1102  0.073436         NaN
1103  0.070842         NaN
1104  0.072610         NaN
1105  0.074710         NaN
1106  0.071841         NaN
1107  0.071986         NaN
1108  0.069296         NaN
1109  0.071080         NaN
1110  0.068835         NaN
1111  0.070987         NaN
1112  0.071124         NaN
1113  0.071265         NaN
1114  0.068962         NaN
1115  0.070877         NaN
1116  0.068124         NaN
1117  0.067766         NaN
1118  0.070317         NaN
1119  0.067594         NaN
1120  0.072371         NaN
1121  0.070037         NaN
1122  0.068873         NaN
1123  0.070824         NaN
1124  0.069082         NaN
1125  0.069555         NaN
1126  0.068502         NaN
1127  0.069348         NaN
1128  0.070399         NaN
1129  0.067306         NaN
1130  0.067836         NaN
1131  0.072027         NaN
1132  0.069315         NaN
1133  0.069509         NaN
1134  0.071972         NaN
1135  0.073646         NaN
1136  0.071716         NaN
1137  0.070401         NaN
1138  0.074658         NaN
1139  0.073534         NaN
1140  0.071434         NaN
1141  0.075202         NaN
1142  0.072312         NaN
1143  0.070327         NaN
1144  0.071556         NaN
1145  0.069258         NaN
1146  0.070955         NaN
1147  0.069365         NaN
1148  0.069465         NaN
1149  0.069579         NaN
1150  0.071492         NaN
1151  0.071221         NaN
1152  0.068401         NaN
1153  0.070726         NaN
1154  0.072621         NaN
1155  0.069281         NaN
1156  0.070570         NaN
1157  0.069897         NaN
1158  0.074361         NaN
1159  0.068219         NaN
1160  0.069669         NaN
1161  0.074065         NaN
1162  0.068662         NaN
1163  0.071075         NaN
1164  0.069048         NaN
1165  0.073812         NaN
1166  0.072968         NaN
1167  0.068759         NaN
1168  0.069679         NaN
1169  0.070717         NaN
1170  0.070335         NaN
1171  0.066541         NaN
1172  0.066465         NaN
1173  0.069326         NaN
1174  0.070897         NaN
1175  0.068223         NaN
1176  0.071108         NaN
1177  0.069174         NaN
1178  0.067257         NaN
1179  0.071504         NaN
1180  0.069335         NaN
1181  0.068939         NaN
1182  0.066789         NaN
1183  0.070079         NaN
1184  0.072294         NaN
1185  0.068913         NaN
1186  0.070250         NaN
1187  0.068131         NaN
1188  0.069388         NaN
1189  0.069755         NaN
1190  0.070397         NaN
1191  0.069475         NaN
1192  0.066311         NaN
1193  0.065156         NaN
1194  0.069877         NaN
1195  0.068541         NaN
1196  0.071323         NaN
1197  0.070676         NaN
1198  0.066584         NaN
1199  0.070592         NaN
1200  0.072539    0.069046
1201  0.068517         NaN
1202  0.070806         NaN
1203  0.067380         NaN
1204  0.070733         NaN
1205  0.069970         NaN
1206  0.071462         NaN
1207  0.069386         NaN
1208  0.070521         NaN
1209  0.069952         NaN
1210  0.068930         NaN
1211  0.071435         NaN
1212  0.070017         NaN
1213  0.069046         NaN
1214  0.069065         NaN
1215  0.070159         NaN
1216  0.067052         NaN
1217  0.065976         NaN
1218  0.069467         NaN
1219  0.068337         NaN
1220  0.067061         NaN
1221  0.065466         NaN
1222  0.064138         NaN
1223  0.064859         NaN
1224  0.064801         NaN
